tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,clean_text,intent,escalation_decision
931573,AmazonHelp,False,Sat Oct 28 12:56:56 +0000 2017,"@340990 We certainly don't want you to feel this way, Madara! Without sharing account details, what's going on? ^AB",,931574.0,"@340990 we certainly don't want you to feel this way, madara! without sharing account details, what's going on? ^ab",account_access,escalate
931573,AmazonHelp,False,Sat Oct 28 12:56:56 +0000 2017,"@340990 We certainly don't want you to feel this way, Madara! Without sharing account details, what's going on? ^AB",,931574.0,"@340990 we certainly don't want you to feel this way, madara! without sharing account details, what's going on? ^ab",account_access,escalate
727380,AmazonHelp,False,Wed Oct 11 06:44:28 +0000 2017,@294247 Hi Katy- Sorry to hear about your account. Can you report this to us directly via:https://t.co/y1k4sjkBTh Thank you ^NV,,727381.0,@294247 hi katy- sorry to hear about your account. can you report this to us directly via: thank you ^nv,account_access,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
386476,AmazonHelp,False,Mon Oct 09 13:07:00 +0000 2017,"@199682 For more information on payment revision, please visit : https://t.co/JGuqYt4vy7. (2/2) ^AS",,386474.0,"@199682 for more information on payment revision, please visit :  (2/2) ^as",billing_problem,escalate
